ix,iy,x,y,rho,eigvec
27,19,4.4,1.2,0.0347074939889377,-0.000815570519901148
27,20,4.4,1.6,0.0336628235727783,-0.00065158367071223
27,21,4.4,2,0.032645143788305,-0.000493102388360529
27,22,4.4,2.4,0.0317549563261339,-0.00035410504496628
27,23,4.4,2.8,0.0310393081826057,-0.0002433398734384
27,24,4.4,3.2,0.0305020499718926,-0.000160863139299418
27,25,4.4,3.6,0.0301208647239874,-0.000102875092632714
27,26,4.4,4,0.029862799351029,-6.35805018481624e-05
27,27,4.4,4.4,0.0296948987480872,-3.83415270210951e-05
27,28,4.4,4.8,0.0295897784552738,-2.23937293317946e-05
27,29,4.4,5.2,0.0295263626645145,-1.28631816151199e-05
27,30,4.4,5.6,0.0294893814977904,-7.37271632146006e-06
27,31,4.4,6,0.0294967504674162,-1.27699790903065e-07
28,0,4.8,-6.4,0.0294967504674162,2.95655447859892e-08
28,1,4.8,-6,0.0294596120552794,-2.88276454858671e-06
28,2,4.8,-5.6,0.0294711319782674,-4.64324991088666e-06
28,3,4.8,-5.2,0.0294922290264608,-7.91221124450962e-06
28,4,4.8,-4.8,0.0295289875034656,-1.35354531662488e-05
28,5,4.8,-4.4,0.0295893994226849,-2.25121373877023e-05
28,6,4.8,-4,0.0296831601182431,-3.6488752071682e-05
28,7,4.8,-3.6,0.0298230821108773,-5.74575911477504e-05
28,8,4.8,-3.2,0.0300235359558893,-8.77363954893706e-05
28,9,4.8,-2.8,0.0302975347807176,-0.000129339315885906
28,10,4.8,-2.4,0.0306517134722024,-0.000183550980012542
28,11,4.8,-2,0.0310797714396098,-0.00024946286274852
28,12,4.8,-1.6,0.0315562516806755,-0.000323110466844639
28,13,4.8,-1.2,0.0320339971965931,-0.000397159699684447
28,14,4.8,-0.8,0.0324488111526841,-0.000461896749917744
28,15,4.8,-0.4,0.0327330173351928,-0.000506331336039049
28,16,4.8,0,0.0328343064339594,-0.000521976459239716
28,17,4.8,0.4,0.0327329491316298,-0.000506128364778874
28,18,4.8,0.8,0.0324486879754923,-0.000462052800414262
28,19,4.8,1.2,0.0320338400766485,-0.000397081290597169
28,20,4.8,1.6,0.0315560852688386,-0.000322983565690408
28,21,4.8,2,0.0310796147692761,-0.000249354001170544
28,22,4.8,2.4,0.0306515835914278,-0.000183431488479276
28,23,4.8,2.8,0.0302974387569472,-0.000129163554526597
28,24,4.8,3.2,0.0300234907487073,-8.76286652323592e-05
28,25,4.8,3.6,0.029823109848417,-5.73820453888652e-05
28,26,4.8,4,0.0296833123881119,-3.63351900020326e-05
28,27,4.8,4.4,0.0295897784552738,-2.24365541342012e-05
28,28,4.8,4.8,0.0295300582505857,-1.34931431087388e-05
28,29,4.8,5.2,0.0294934385206622,-7.90340168953703e-06
28,30,4.8,5.6,0.029471260577586,-4.5846567642562e-06
28,31,4.8,6,0.0294967504674162,-1.10057939487047e-07
29,0,5.2,-6.4,0.0294967504674162,-8.72925031236685e-08
29,1,5.2,-6,0.0294532146192178,-1.62677280305387e-06
29,2,5.2,-5.6,0.0294599259853329,-2.64924253849315e-06
29,3,5.2,-5.2,0.0294717012327452,-4.57752158667511e-06
29,4,5.2,-4.8,0.0294922284012235,-7.82018268689696e-06
29,5,5.2,-4.4,0.0295259080775503,-1.27301113013789e-05
29,6,5.2,-4,0.0295771066175072,-2.03840638610416e-05
29,7,5.2,-3.6,0.0296515809704613,-3.13800543253985e-05
29,8,5.2,-3.2,0.0297553858644006,-4.68975790229258e-05
29,9,5.2,-2.8,0.0298934019688474,-6.75187582704475e-05
29,10,5.2,-2.4,0.0300670583586712,-9.38291520848645e-05
29,11,5.2,-2,0.0302716917392709,-0.000124957748637282
29,12,5.2,-1.6,0.0304942967369341,-0.000158855208186111
29,13,5.2,-1.2,0.0307131014475749,-0.000192513679892081
29,14,5.2,-0.8,0.0309001255678185,-0.000221234144471188
29,15,5.2,-0.4,0.0310268210106645,-0.000240812086332934
29,16,5.2,0,0.0310717121294048,-0.00024788047029755
29,17,5.2,0.4,0.0310267912540861,-0.000240814267347671
29,18,5.2,0.8,0.030900071579755,-0.000221485881389482
29,19,5.2,1.2,0.0307130311905245,-0.000192513284041997
29,20,5.2,1.6,0.030494221464148,-0.000158953687616274
29,21,5.2,2,0.0302716192903953,-0.000124845185262142
29,22,5.2,2.4,0.0300669996597791,-9.38863474313118e-05
29,23,5.2,2.8,0.0298933621112007,-6.75762191308969e-05
29,24,5.2,3.2,0.0297553845969272,-4.68122046364282e-05
29,25,5.2,3.6,0.0296516459810486,-3.1337589454101e-05
29,26,5.2,4,0.0295773041660693,-2.02260794868582e-05
29,27,5.2,4.4,0.0295263626645145,-1.27700652279274e-05
29,28,5.2,4.8,0.0294934385206623,-7.82117228136641e-06
29,29,5.2,5.2,0.0294729973309485,-4.72907616587708e-06
29,30,5.2,5.6,0.0294601369976574,-2.71420872555511e-06
29,31,5.2,6,0.0294967504674162,3.56274446217894e-07
30,0,5.6,-6.4,0.0294967504674162,3.21788227937351e-07
30,1,5.6,-6,0.0294490984169146,-1.05133695528473e-06
30,2,5.6,-5.6,0.0294524711870422,-1.58812349205997e-06
30,3,5.6,-5.2,0.0294587231242959,-2.63433644885661e-06
30,4,5.6,-4.8,0.0294701038396735,-4.56241715907067e-06
30,5,5.6,-4.4,0.0294889102282152,-7.32043553072231e-06
30,6,5.6,-4,0.0295170593532301,-1.14419967040663e-05
30,7,5.6,-3.6,0.0295570941045033,-1.7203977191953e-05
30,8,5.6,-3.2,0.029611522587534,-2.52622952355183e-05
30,9,5.6,-2.8,0.0296820748569798,-3.56404441965423e-05
30,10,5.6,-2.4,0.0297686841726718,-4.86193998540337e-05
30,11,5.6,-2,0.029868407931202,-6.35772136865196e-05
30,12,5.6,-1.6,0.0299746586675147,-7.96195220377106e-05
30,13,5.6,-1.2,0.0300772748112912,-9.52139702095755e-05
30,14,5.6,-0.8,0.0301637495475681,-0.000108205446800587
30,15,5.6,-0.4,0.0302217938375185,-0.000116984604350295
30,16,5.6,0,0.0302422638302052,-0.0001200606334568
30,17,5.6,0.4,0.0302217806017867,-0.00011715957240798
30,18,5.6,0.8,0.0301637253063635,-0.000108412141013855
30,19,5.6,1.2,0.0300772427978622,-9.50471159799034e-05
30,20,5.6,1.6,0.0299746238327919,-7.95350478365605e-05
30,21,5.6,2,0.0298683739890697,-6.35066385900615e-05
30,22,5.6,2.4,0.0297686577377704,-4.85994745750381e-05
30,23,5.6,2.8,0.0296820609824644,-3.57026242221014e-05
30,24,5.6,3.2,0.0296115384375245,-2.52024978114872e-05
30,25,5.6,3.6,0.0295571717898492,-1.73074561989681e-05
30,26,5.6,4,0.0295172680224257,-1.14095456267877e-05
30,27,5.6,4.4,0.0294893814977904,-7.28269442405701e-06
30,28,5.6,4.8,0.029471260577586,-4.45726444147769e-06
30,29,5.6,5.2,0.0294601369976574,-2.72846068790816e-06
30,30,5.6,5.6,0.0294532053820815,-1.58003763831787e-06
30,31,5.6,6,0.0294967504674162,6.24270083401873e-08
31,0,6,-6.4,0.0294967504674162,1.07011155504988e-07
31,1,6,-6,0.0294967504674162,6.23854118693458e-08
31,2,6,-5.6,0.0294967504674162,1.03225489338981e-07
31,3,6,-5.2,0.0294967504674162,2.21237045791098e-07
31,4,6,-4.8,0.0294967504674162,7.96701689103786e-08
31,5,6,-4.4,0.0294967504674162,-2.73735106883455e-08
31,6,6,-4,0.0294967504674162,-4.05719430671499e-07
31,7,6,-3.6,0.0294967504674162,5.51651966623452e-08
31,8,6,-3.2,0.0294967504674162,2.27266618468323e-08
31,9,6,-2.8,0.0294967504674162,-1.46248375958556e-07
31,10,6,-2.4,0.0294967504674162,3.36475409769448e-07
31,11,6,-2,0.0294967504674162,4.99309831307981e-08
31,12,6,-1.6,0.0294967504674162,4.83909142363708e-08
31,13,6,-1.2,0.0294967504674162,1.02547399117203e-08
31,14,6,-0.8,0.0294967504674162,3.58748985659253e-07
31,15,6,-0.4,0.0294967504674162,1.63920297794656e-07
31,16,6,0,0.0294967504674162,-7.81754327942366e-08
31,17,6,0.4,0.0294967504674162,1.06763801402248e-07
31,18,6,0.8,0.0294967504674162,-9.74255401624918e-08
31,19,6,1.2,0.0294967504674162,-3.62837468694558e-07
31,20,6,1.6,0.0294967504674162,-1.90849410326086e-07
31,21,6,2,0.0294967504674162,7.01024997091466e-08
31,22,6,2.4,0.0294967504674162,-2.60798493330133e-07
31,23,6,2.8,0.0294967504674162,-6.96612103307205e-08
31,24,6,3.2,0.0294967504674162,-4.01182082059996e-07
31,25,6,3.6,0.0294967504674162,-1.03922439651544e-07
31,26,6,4,0.0294967504674162,-1.64895152309877e-07
31,27,6,4.4,0.0294967504674162,-8.23152247732278e-08
31,28,6,4.8,0.0294967504674162,-1.07833126286562e-07
31,29,6,5.2,0.0294967504674162,-6.86948041342317e-08
31,30,6,5.6,0.0294967504674162,3.36305490451149e-08
31,31,6,6,0.0294967504674162,-2.84677707939094e-07
